Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age00,[0],507.0,2.06181375,,12.07243173
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age01_04,[1-4],217.0,5.01502196,,1.30013464
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age05_09,[5-9],118.0,5.03842869,,0.5713192
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age10_14,[10-14],167.0,5.63047876,,0.79938844
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age15_19,[15-19],470.0,4.30876421,,2.11740669
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age20_24,[20-24],866.0,4.63175911,,3.98333861
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age25_29,[25-29],1481.0,7.2919744,,7.12871695
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age30_34,[30-34],2676.0,12.14486702,,13.47284339
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age35_39,[35-39],4688.0,16.70765173,,23.45600521
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age40_44,[40-44],8957.0,21.29678064,,42.79521303
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age45_49,[45-49],17712.0,24.04920637,,78.89848942
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age50_54,[50-54],28114.0,25.62387211,,126.98887621
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age55_59,[55-59],37362.0,26.68028221,,189.49514622
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age60_64,[60-64],47263.0,27.65082374,,283.59921322
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age65_69,[65-69],52640.0,27.70088933,,429.5405059
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age70_74,[70-74],62496.0,28.7688448,,666.86456917
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age75_79,[75-79],85051.0,31.1089734,,1168.8608146
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age80_84,[80-84],120996.0,34.33971903,,2085.0533438
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age_unknown,[Unknown],32.0,25.0,,
NAC,North America and the Caribbean,USA,United States of America,2010,All,Age85_over,[85+],312871.0,40.87006842,,5784.0798273
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age75_79,[75-79],45797.0,32.01669451,,1438.7275538
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age_unknown,[Unknown],21.0,23.59550562,,
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age80_84,[80-84],58243.0,34.49127399,,2497.5878763
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age_all,[All],385764.0,31.28529859,171.11958738,252.77616128
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age00,[0],286.0,2.0869819,,13.31849982
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age01_04,[1-4],120.0,4.86618005,,1.40603684
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age05_09,[5-9],63.0,4.73684211,,0.59654103
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age10_14,[10-14],95.0,5.46290972,,0.88851079
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age15_19,[15-19],317.0,4.02284264,,2.78133756
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age20_24,[20-24],581.0,4.16457602,,5.23141022
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age25_29,[25-29],985.0,6.80812828,,9.39764439
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age30_34,[30-34],1751.0,11.83507942,,17.62080668
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age35_39,[35-39],3119.0,17.67339075,,31.27294523
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age40_44,[40-44],6001.0,23.21559828,,56.82161422
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age45_49,[45-49],12019.0,26.70888889,,106.59889653
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age50_54,[50-54],19370.0,28.85618091,,176.68426303
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age55_59,[55-59],25874.0,29.79879994,,268.94872896
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age60_64,[60-64],31400.0,30.60995701,,393.15726065
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age65_69,[65-69],33192.0,30.29158111,,580.48075741
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age70_74,[70-74],36825.0,30.63108775,,844.77555925
NAC,North America and the Caribbean,USA,United States of America,2010,Male,Age85_over,[85+],109705.0,39.76302751,,6155.818723
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age_all,[All],398920.0,32.26891953,110.47563122,255.06302698
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age_unknown,[Unknown],11.0,28.20512821,,
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age00,[0],221.0,2.03013044,,10.76860557
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age01_04,[1-4],97.0,5.21225148,,1.18931563
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age05_09,[5-9],55.0,5.43478261,,0.54492841
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age10_14,[10-14],72.0,5.86797066,,0.70595703
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age15_19,[15-19],153.0,5.05284016,,1.41672294
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age20_24,[20-24],285.0,6.00505689,,2.67993986
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age25_29,[25-29],496.0,8.49024307,,4.81844563
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age30_34,[30-34],925.0,12.77800801,,9.31984196
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age35_39,[35-39],1569.0,15.07059841,,15.66982354
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age40_44,[40-44],2956.0,18.23678203,,28.50863573
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age45_49,[45-49],5693.0,19.87154875,,50.94806537
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age50_54,[50-54],8744.0,20.52967693,,78.23987483
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age55_59,[55-59],11488.0,21.59114402,,113.78563254
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age60_64,[60-64],15863.0,23.20950444,,182.77889365
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age65_69,[65-69],19448.0,24.1725188,,297.50932317
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age70_74,[70-74],25671.0,26.46112932,,512.14261389
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age75_79,[75-79],39254.0,30.11292154,,958.99557343
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age80_84,[80-84],62753.0,34.20024307,,1807.8977876
NAC,North America and the Caribbean,USA,United States of America,2010,Female,Age85_over,[85+],203166.0,41.49386576,,5601.4301477
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age_all,[All],783475.0,31.14641548,134.80378867,251.44900952
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age00,[0],500.0,2.08463623,,12.17289306
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age01_04,[1-4],213.0,5.0164861,,1.27113614
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age05_09,[5-9],139.0,5.67115463,,0.67128073
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age10_14,[10-14],168.0,5.69491525,,0.80675047
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age15_19,[15-19],422.0,3.98338682,,1.90002432
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age20_24,[20-24],884.0,4.6348241,,4.00222477
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age25_29,[25-29],1483.0,7.20882753,,7.02268873
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age30_34,[30-34],2726.0,11.76216776,,13.58852646
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age35_39,[35-39],4610.0,16.77705801,,23.13275396
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age40_44,[40-44],8941.0,21.07980667,,43.27184724
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age45_49,[45-49],17060.0,23.80221559,,76.87159812
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age50_54,[50-54],27887.0,24.99439829,,125.1164765
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age_unknown,[Unknown],32.0,23.88059701,,
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age55_59,[55-59],37892.0,26.26427858,,188.22099764
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age60_64,[60-64],49048.0,27.39453651,,284.78574761
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age65_69,[65-69],53122.0,27.45677736,,412.99186805
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age70_74,[70-74],62760.0,28.32423943,,652.09185269
NAC,North America and the Caribbean,USA,United States of America,2011,All,Age75_79,[75-79],83039.0,30.49809752,,1131.7626666
